x,y,z
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.771,4.146,0.000
-6.771,4.146,0.000
-6.771,4.146,0.000
-6.774,4.148,0.000
-6.772,4.148,0.000
-6.772,4.148,0.000
-6.772,4.148,0.000
-6.775,4.157,0.000
-6.775,4.157,0.000
-6.774,4.157,0.000
-6.772,4.148,0.000
-6.772,4.148,0.000
-6.772,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
4.047,2.114,0.000
4.047,2.114,0.000
4.047,2.114,0.000
4.047,2.114,0.000
4.060,2.115,0.000
4.047,2.110,0.000
4.047,2.113,0.000
4.047,2.114,0.000
4.047,2.111,0.000
4.047,2.114,0.000
4.047,2.114,0.000
4.047,2.114,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.768,4.157,0.000
-6.774,4.148,0.000
-6.768,4.157,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.768,4.157,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.768,4.157,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.770,4.154,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.770,4.154,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.768,4.157,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.768,4.157,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.770,4.154,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.768,4.157,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.777,4.144,0.000
-6.777,4.144,0.000
-6.775,4.157,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
4.047,2.118,0.000
4.046,2.116,0.000
4.047,2.117,0.000
4.047,2.117,0.000
4.046,2.116,0.000
4.046,2.117,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.117,0.000
4.046,2.116,0.000
4.047,2.117,0.000
4.046,2.116,0.000
4.046,2.117,0.000
4.046,2.116,0.000
4.047,2.118,0.000
4.047,2.117,0.000
4.047,2.117,0.000
4.046,2.117,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.117,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.119,0.000
4.046,2.117,0.000
4.046,2.117,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.118,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.117,0.000
4.046,2.116,0.000
4.046,2.116,0.000
4.046,2.116,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.772,4.147,0.000
-6.772,4.147,0.000
-6.772,4.147,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.770,4.162,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.779,4.148,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.779,4.148,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.780,4.147,0.000
-6.780,4.147,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.776,4.150,0.000
-6.776,4.150,0.000
-6.776,4.150,0.000
-6.776,4.150,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.152,0.000
-6.773,4.158,0.000
-6.773,4.158,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.005,5.723,0.000
-0.005,5.724,0.000
-0.006,5.724,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.009,5.726,0.000
-0.005,5.724,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.006,5.724,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.005,5.724,0.000
-0.005,5.724,0.000
-0.009,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.005,5.724,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.005,5.724,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.005,5.724,0.000
-0.010,5.726,0.000
-0.006,5.724,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.010,5.726,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.006,5.724,0.000
-0.010,5.726,0.000
-0.007,5.704,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.009,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.005,5.724,0.000
-0.010,5.726,0.000
-0.005,5.723,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.005,5.723,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.005,5.723,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.009,5.726,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.006,5.724,0.000
-0.010,5.726,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.009,5.726,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.005,5.723,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.010,5.726,0.000
-0.005,5.723,0.000
-0.010,5.725,0.000
-0.005,5.724,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.005,5.724,0.000
-0.010,5.725,0.000
-0.005,5.724,0.000
-0.009,5.726,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.009,5.725,0.000
-0.005,5.724,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.005,5.724,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.726,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.005,5.723,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.010,5.725,0.000
-0.006,5.724,0.000
-0.010,5.725,0.000
-0.005,5.724,0.000
-0.010,5.726,0.000
-0.010,5.726,0.000
-0.010,5.725,0.000
-6.774,4.152,0.000
-6.777,4.137,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.149,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.796,5.295,0.000
-6.795,5.288,0.000
-6.793,5.288,0.000
-6.793,5.288,0.000
-6.793,5.288,0.000
-6.794,5.296,0.000
-6.795,5.295,0.000
-6.794,5.288,0.000
-6.795,5.288,0.000
-6.794,5.288,0.000
-6.795,5.288,0.000
-6.796,5.295,0.000
-6.794,5.288,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.157,0.000
-6.774,4.148,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.777,4.172,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.777,4.172,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.774,4.157,0.000
-6.769,4.153,0.000
-6.774,4.148,0.000
-6.769,4.153,0.000
-6.765,4.146,0.000
-6.771,4.146,0.000
-6.771,4.146,0.000
-6.768,4.151,0.000
-6.768,4.151,0.000
-6.765,4.146,0.000
-6.774,4.148,0.000
-6.771,4.146,0.000
-6.769,4.153,0.000
-6.765,4.146,0.000
-6.769,4.153,0.000
-6.768,4.151,0.000
-6.769,4.153,0.000
-6.774,4.148,0.000
-6.768,4.151,0.000
-6.771,4.146,0.000
-6.771,4.146,0.000
-6.768,4.151,0.000
-6.769,4.153,0.000
-6.769,4.153,0.000
-6.769,4.153,0.000
-6.768,4.151,0.000
-6.769,4.153,0.000
-6.769,4.151,0.000
-6.769,4.153,0.000
-6.765,4.146,0.000
-6.774,4.148,0.000
-6.765,4.146,0.000
-6.769,4.151,0.000
-6.769,4.153,0.000
-6.771,4.146,0.000
-6.771,4.146,0.000
-6.769,4.153,0.000
-6.765,4.146,0.000
-6.765,4.146,0.000
-6.774,4.157,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.672,4.202,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.672,4.202,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.673,4.202,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.673,4.202,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.660,4.201,0.000
-6.774,4.148,0.000
-6.785,5.291,0.000
-0.032,5.694,0.000
-0.032,5.694,0.000
-0.011,5.673,0.000
-0.011,5.673,0.000
-0.073,5.717,0.000
-0.009,5.685,0.000
-0.033,5.694,0.000
-0.009,5.685,0.000
-0.009,5.685,0.000
-0.009,5.685,0.000
-0.032,5.694,0.000
-0.011,5.673,0.000
-0.073,5.717,0.000
-0.033,5.694,0.000
-0.009,5.685,0.000
-0.009,5.685,0.000
-6.781,4.153,0.000
-6.781,4.153,0.000
-6.781,4.153,0.000
-6.785,4.159,0.000
-6.781,4.153,0.000
-6.785,4.159,0.000
-6.777,4.173,0.000
-6.777,4.173,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.778,4.150,0.000
-6.778,4.150,0.000
-6.774,4.148,0.000
-6.774,4.149,0.000
-6.774,4.148,0.000
-6.779,4.152,0.000
-6.774,4.145,0.000
-6.774,4.145,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.772,4.157,0.000
-6.772,4.157,0.000
-6.772,4.157,0.000
-6.772,4.157,0.000
-6.774,4.148,0.000
-6.776,4.149,0.000
-6.783,4.154,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-0.012,5.715,0.000
-6.774,4.157,0.000
-6.777,4.149,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.148,0.000
-6.770,4.147,0.000
-6.770,4.148,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.148,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.148,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.148,0.000
-6.770,4.148,0.000
-6.770,4.147,0.000
-6.770,4.148,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.148,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.147,0.000
-6.770,4.148,0.000
-6.770,4.147,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
4.140,1.770,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-4.180,4.431,0.000
-4.180,4.431,0.000
-4.191,4.427,0.000
-4.180,4.431,0.000
-4.191,4.427,0.000
-4.191,4.427,0.000
-6.774,4.148,0.000
-6.779,4.147,0.000
-6.801,4.197,0.000
-6.801,4.197,0.000
-6.801,4.197,0.000
-6.774,4.153,0.000
-6.774,4.152,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.773,4.152,0.000
-6.774,4.152,0.000
-6.774,4.153,0.000
-6.773,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.773,4.152,0.000
-6.774,4.152,0.000
-6.773,4.152,0.000
-6.773,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.152,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.776,4.149,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-6.774,4.148,0.000
-0.025,5.719,0.000
-0.023,5.701,0.000
-0.023,5.701,0.000
-0.023,5.701,0.000
-0.029,5.715,0.000
-0.023,5.701,0.000
-0.025,5.719,0.000
-0.023,5.701,0.000
-0.023,5.701,0.000
-0.023,5.701,0.000
-0.029,5.715,0.000
-6.772,4.157,0.000
